id_prod,productora
7955,Flicks Motion Pictures
7956,UTV Motion Pictures
7957,I Could Never Ltd.
7958,Shanghai Kid Films
7959,Shine Pictures
7960,Kudos Film and Television
7961,Discovery Films
7962,red bone
7963,April Productions
7964,Chaintron
7965,RMA Productions
7966,Column Productions
7967,Ironworks Productions
7968,Kiss the Cactus
7969,Eclectic pictures
7970,Soudaine Compagnie
7971,Resident Evil Productions
7972,Milestone Entertainment
7973,Alberta Film Development Program of the Alberta Government
7974,Chuck Productions
7975,Into the Wild
7976,Mayhem Pictures
7977,Monkey Dance Productions
7978,Haishang Films
7979,Running With Scissors
7980,Vivendi Entertainment
7981,Lars Productions
7982,HorrorFlix
7983,Level 1 Entertainment
7984,Nick Wechsler/Miracle Pictures
7985,Volume One Entertainment
7986,Equity Pictures Medienfonds GmbH & Co. KG
7987,Garlin Pictures
7988,DJ Films
7989,Verve Pictures
7990,Free Range Films
7991,Imaj
7992,Co Production
7993,Jesse Films Inc.
7994,Metro Communications
7995,Splendid Film
7996,Pallas Film
7997,Samsa Film
7998,IPSO Facto Films
7999,2.4.7. Films
8000,French Connection Animations
8001,Société des Producteurs de L'Angoa
8002,Becker International
8003,Claraflora
8004,NorthSee
8005,John Calley Productions
8006,Pretty Mouse Films
8007,Cinepost Studios
8008,Cinegram
8009,Strada Films
8010,Zik Zak Kvikmyndir
8011,Coproducción USA-Islandia
8012,Persistence of Vision Productions
8013,Live Stock Films
8014,Anka Film
8015,Dorje Film
8016,BKM
8017,Kulturelle Filmförderung Schleswig-Holstein
8018,nordmedia Fonds GmbH
8019,3L Productions
8020,VisionQuest Productions
8021,Ralph M. Like Productions
8022,Berwick Street Productions
8023,Metronome Productions
8024,Weyunaegang Productions
8025,Paraíso
8026,Compañía de Aventuras Comerciales
8027,Costa Films
8028,Posto 9
8029,Feijão Filmes
8030,Universal Pictures do Brasil
8031,Caos Produções Cinematográficas
8032,King of California Productions
8033,Lone Star Film Group
8034,Pacific Entertainment Group
8035,Triple Play Productions
8036,Film Rites
8037,Columbus 81 Productions
8038,Five Star Production Co. Ltd.
8039,THA Film Factory
8040,Linsefilm
8041,Michael Cerenzie Productions
8042,Funky Buddha Productions
8043,Banques Populaire Image 7
8044,Productora Mex. Desconcida
8045,North American Star System
8046,Style Jam
8047,Nordisk Film- & TV-Fond
8048,WDR/Arte
8049,Studio 24
8050,4 1/2 Film
8051,Posthus Teatret
8052,Falling Sky Entertainment
8053,Tube Pictures
8054,Brat Na Pont Productions
8055,Jessie Nelson Productions
8056,David Dobkin Productions
8057,Ontario Media Development Corporation (OMDC)
8058,Gang of Two Productions
8059,Grosvenor Park Media Ltd.
8060,Darko Entertainment
8061,Eden Roc Productions
8062,Cherry Road Films
8063,Academy Film
8064,Epidemic Films
8065,Associated Players & Producers
8066,Peace Arch Entertainment Group
8067,Crescendo Productions
8068,Mandalay Independent Pictures
8069,Paul Malvern Productions
8070,The Lab Of Madness
8071,ApolloProMovie & Co. 3. Filmproduktion
8072,venezia 64
8073,Deputy Corporation
8074,Andalasia Productions
8075,Right Coast Productions
8076,Daybreak Productions
8077,Prime Universe Productions
8078,Scholastic Productions
8079,The Curiosity Company
8080,Dreamachine
8081,Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I)
8082,Grey Water Park Productions
8083,John Goldwyn Productions
8084,Wells Productions
8085,Capitole Films
8086,B & C Filmproduktion
8087,Cascadeur Filmproduktion GmbH
8088,Ad Hominem Enterprises
8089,Savage Productions
8090,Constantin Film.
8091,Telecinco Cinema
8092,Televisió de Catalunya TV3
8093,Esta Vivo! Laboratorio de Nuevos Talentos
8094,Grupo Rodar
8095,Rodar y Rodar Cine y Televisión
8096,Warner Bros. Pictures de España
8097,Film Afrika
8098,New Real Films
8099,Cake Productions Inc.
8100,Taurus Entertainment Company
8101,Audley Films LLP
8102,Moviefan Scandinavia A/S
8103,FBN Productions
8104,The Film Farm
8105,Break Thru Films
8106,3 Generations
8107,Global Grassroots
8108,Associated Film
8109,De Nigris Productions
8110,Surreel
8111,Two Ton Films
8112,Wonderland Films
8113,Ebeling Group
8114,Beijing Happy Pictures Cultural Communications Co.
8115,Kite Runner Holdings
8116,TOEI Company
8117,Stan Winston Productions
8118,SWFX
8119,Infinity Features Entertainment
8120,Butterfly Productions
8121,Chum Television
8122,Et Cetera Films
8123,Two Roads Entertainment
8124,Fillmore
8125,San Francisco Independent Cinema
8126,Industrial City Films
8127,Film 4
8128,Beambright
8129,Double Nickel Entertainment
8130,Gibraltar Films
8131,Lucky 50 Productions
8132,Future Film Group
8133,Feelmax
8134,Carolina Films
8135,No Matter Pictures
8136,Channel 4 Television Corporation
8137,Four Act Films
8138,Sparkler Entertainment
8139,NT2 Productions
8140,EMI Music Taiwan
8141,Dama Orchestra Malaysia
8142,Government Information Office of the Republic of China
8143,Neoplanta Film
8144,Playtone Production
8145,Paris Hilton Entertainment
8146,Pledge This Holdings
8147,barefoot films
8148,Indigo Productions
8149,RT Features
8150,Primo Filmes
8151,Tristero Filmes
8152,Branca Filmes
8153,Geração Conteúdo
8154,Marshall Production
8155,TV Productions LTD And Beijing Hop Culture Co
8156,David Eick Productions
8157,R&D TV
8158,Universal Network Television
8159,USA Cable Entertainment
8160,Wendy Finerman Productions
8161,Truenorth Productions
8162,Flavor Unit Entertainment
8163,Dune Entertainment III
8164,ZCL Produções Artísticas
8165,Iberville Productions
8166,Here Films
8167,Walt Disney Studios Home Entertainment
8168,PVR Cinemas
8169,Younggu-Art Movies
8170,Bleiberg Entertainment
8171,Sophie Dulac Productions
8172,Media Talent Group
8173,Kanal 5
8174,Libido Cine
8175,Aquafilms
8176,Palomar
8177,Dodici Dicembre
8178,verture Films
8179,Donald Kushner Entertainment
8180,Kayos Productions
8181,ArieScope Pictures
8182,Film Tiger
8183,Rifkin-Eberts
8184,Quiet Man Productions
8185,Sony PCL
8186,Memory Tech
8187,Q-Tec
8188,Toki wo Kakeru Shôjo Seisaku Iinkai 2006
8189,Brandman Productions
8190,CinemaLab
8191,Equity Pictures Medienfonds GmbH & Co. KG IV
8192,Cohen/Pearl Productions
8193,"Movie Network, The (TMN)"
8194,Shaw Rocket Fund
8195,Sienna Films
8196,Canada Television and Cable Production Fund License Program (CTCPF)
8197,VN Productions
8198,Pelican Productions LLC
8199,The Safran Company
8200,Dead Fiancée Productions
8201,Internationale Filmproduktion Eagle
8202,Twins Financing
8203,DSM III
8204,Les Films du Livradois
8205,Louverture Films
8206,Cineluz - Produções Cinematográficas Lda.
8207,Les Films de Beyrouth
8208,Roissy Films
8209,Sunnyland
8210,Cinéfondation
8211,Ministère Libanais de la Culture
8212,Carnaby International
8213,Hanover Films
8214,Sony BMG Feature Films
8215,Nitrate Films
8216,Canvas Pictures
8217,LMG Pictures
8218,Rebellion Pictures
8219,Fugitive Films
8220,The Pleasure Company Inc.
8221,Trans World Entertainment (TWE)
8222,Teeth
8223,Pacific Trust
8224,Maki Production
8225,Coproducción Canadá-USA
8226,National Geographic Entertainment
8227,3ality Digital Entertainment
8228,Studio ABC
8229,Polish Film Institute
8230,SPI International
8231,Havenwood Media
8232,Turkey Ranch Productions
8233,Ringerike Erste Filmproduktion
8234,Art In Motion
8235,Ashutosh Gowariker Productions Pvt. Ltd.
8236,Blue Cinema
8237,GWS Media
8238,Parallel Films
8239,Road Rebel
8240,Entertainment Films
8241,Material Entertainment
8242,Stardust Pictures (SDP)
8243,Jigsaw Productions
8244,Benedek Films
8245,Moonlighting Films
8246,The Department of Trade and Industry of South Africa
8247,Omnilab Media
8248,Skyline (Baker St)
8249,Internationale Filmproduktion Blackbird Dritte
8250,Babelsberg Film GmbH
8251,Magnolia Filmproduktion
8252,Josef Aichholzer Filmproduktion
8253,Beta Cinema
8254,Andreevsky Flag Film Company
8255,Eurasia Film Production
8256,Goldcrest Pictures
8257,Internationale Filmproduktion
8258,Artfire Films
8259,Petrobrás
8260,consolidated documentaries
8261,Gentle Machine Productions LLC
8262,ntc
8263,Warner Bros. Entertainment
8264,Lichthof Productions Ltd.
8265,Elixir Films
8266,Barracuda Films
8267,Blueeyes Productions
8268,Pink Productions
8269,Ozla Productions
8270,Keylight Productions
8271,Raw Feed
8272,Youth House Productions
8273,Fader Films
8274,Amrion
8275,Eesti Televisioon
8276,S.E.P.I.C.
8277,John Sexton Productions
8278,Sony Pictures Home Entertainment
8279,Bentley Filmgroup
8280,Hammer The Movie
8281,Baumgarten Management and Productions (BMP)
8282,Films Abel Gance
8283,Isepa-Wengeroff Film GmbH
8284,Ciné France
8285,Société Westi
8286,Locomotion Films
8287,Fidecine
8288,Creando Films
8289,Potomac Pictures
8290,Downtown Pictures
8291,Slipstream
8292,Henry G. Saperstein Enterprises Inc.
8293,NBC Universal Global Networks
8294,MA.JA.DE Fiction
8295,Cinepartners Belgium II
8296,Bo Films
8297,Sherazade Film Development
8298,Groundswell Productions
8299,QED International
8300,Visitor Pictures
8301,Chesterfield Writer's Film Project
8302,GEM Global Entertainment Magyar
8303,Granada
8304,Smokehouse Pictures
8305,Huayi Brothers Media Corporation
8306,Cominco
8307,Accent Films
8308,Filmové studio Barrandov
8309,Peirce Pictures
8310,Concert Promotion International
8311,Saltmill
8312,LadobleA
8313,Katapult Film
8314,Filmpartners
8315,SLB Films
8316,Le Bureau
8317,Jaibol Films
8318,Virtual Films
8319,Liaison Cinématographique
8320,Chaya Films
8321,Laroux-Ciné
8322,La Fabrique de Films
8323,BR Films
8324,Internationale Filmproduktion Prometheus
8325,Sandbar Pictures
8326,Overture Films
8327,Sofica Sogécinéma 2
8328,Région Wallonne
8329,Velocity Productions
8330,HILT Productions
8331,Redline Films
8332,Artina Films
8333,Non Linear Films
8334,Three Michaels Film Productions
8335,Red Lion Sarl
8336,Black Camel Pictures
8337,Mainline Releasing
8338,Tag/Traum Filmproduktion
8339,ZDF Productions
8340,Nomimun
8341,Chicagofilms
8342,Trigger Street Independent
8343,Little Bird Production
8344,Exeter Associates
8345,Arthur Lewis Productions
8346,Seed Productions
8347,Media Rights Capital (MRC)
8348,Michaels-Goldwyn
8349,Manigolda Film
8350,Premise Media Corporation
8351,Quad Productions
8352,Bayerischer Banken-Fonds
8353,Marvel Studios
8354,Agnès b. Productions
8355,Kamala Films
8356,Grive Productions
8357,All Pictures Media
8358,Margo Films
8359,Soficinéma 3
8360,3H Productions
8361,Le Musée d'Orsay
8362,Sofica Poste Image
8363,Absolute Entertainment
8364,Googly Films
8365,Deep Films
8366,Tree Top Films Inc.
8367,Kawoosh! Productions DTV I
8368,"Chaos, a Film Company"
8369,Milcoz Films
8370,Blind Guy Films
8371,Theta Films
8372,Penn Station Entertainment
8373,Angel Films Productions
8374,Mpower Pictures
8375,Metanoia Films
8376,Bella Productions
8377,"One Media, The"
8378,Grafton Films
8379,Sentana
8380,Ozumi Films
8381,Propeler
8382,Silverbell Films
8383,Granada Entertainment
8384,Magna Global Entertainment
8385,Johnson & Johnson Spotlight Presentations
8386,"Alberta Film Development Program of the Alberta Foundation for the Arts, The"
8387,Old Beantown Films
8388,GP Pictures
8389,Modernciné
8390,Modern Girl Productions
8391,Williamsburg Media Cult
8392,Tama Production
8393,Rigel Entertainment
8394,Pneumatic Pictures
8395,Clean Socks
8396,Kali Films
8397,Priority Pictures
8398,UGC Distribution
8399,Ozla Pictures
8400,Eleven Eleven Films
8401,Insomnia Media Group
8402,IMG Film 7
8403,Darren Star Productions
8404,Montfort Producciones
8405,BSF Film
8406,Occupant Films
8407,Amuse Soft Entertainment
8408,"Asylum, The"
8409,Warrior Poets
8410,Shisso Production
8411,Zanzou-sha
8412,Mapa Filmes
8413,CCCP
8414,Czar
8415,Final Cut Productions
8416,Belgique Ciné
8417,Elton Productions
8418,Traveler's Rest Films
8419,A.S. Films
8420,Sony Pictures Releasing
8421,Balázs Béla Stúdió
8422,Társulás Stúdió
8423,Magyar Televízió Fiatal Müvészek Stúdiója (MTV-FMS)
8424,Intandem Films
8425,Tiger Aspect Pictures
8426,Father Features
8427,Audley Films
8428,Comptom Investments
8429,Ministero per i Beni e le Attività Culturali
8430,Prodigy Pictures
8431,Graffiti Productions
8432,22 Dicembre
8433,Sicilia Cinematografica
8434,24 Horses
8435,Warp X
8436,Madman Entertainment
8437,Beijing Jinyinma Movie & TV Culture Co.
8438,Stellar Mega Films
8439,Chengtian Entertainment
8440,Morgan & Chan Films
8441,Talent Aid International
8442,Coattails Entertainment
8443,"Motion Picture Group, The"
8444,MVL Incredible Productions
8445,Duplass Brothers Productions
8446,Zero Fiction Film
8447,Bluewater Pictures
8448,Cheerland Entertainment Organization
8449,FortyFour Studios
8450,Kickstart Productions
8451,Top Cow Productions
8452,Ringerike Zweite Filmproduktion
8453,GH Three
8454,Boy Culture LLC
8455,Atom Films
8456,Bandora
8457,Mr. Nice
8458,WV Films IV
8459,Actual Films
8460,Agon Arts and Entertainment
8461,Oregon Public Broadcasting
8462,Entertainment Film Distributors
8463,Eminent Authors Pictures Inc
8464,Tonylyn Productions Inc.
8465,Cinephile
8466,Ordnance Pictures
8467,"Zespol Filmowy ""Silesia"""
8468,Armenfilm Studios
8469,Atlanta Productions
8470,Coleytown Productions
8471,Capacity Pictures
8472,MJ Films
8473,Goldsmith-Thomas Productions
8474,Front Street Films
8475,American Girl Brands
8476,SBK Pictures
8477,Occupant Entertainment
8478,Cinema Artists
8479,Ford-Smith Productions
8480,Mirisch-Kappa Production
8481,Denver and Delilah Productions
8482,Unité Trois
8483,Limbo Film AG
8484,Les Films Plain Chant
8485,Georges Reinhart Productions
8486,Sofima
8487,Sogedis
8488,Conseil Régional des Pays de la Loire
8489,Shin Kankaku-ha Eiga Renmei Productions
8490,Kinugasa Productions
8491,National Film Art
8492,Larande Productions
8493,Scream HQ
8494,Maja Films
8495,Fresh Produce Films
8496,Proline Film
8497,Rézo Productions
8498,Russian Federation of Cinematography
8499,Soficinéma 2
8500,Princes Films
8501,Internationale Filmproduktion Richter
8502,Littlestar
8503,Helsinki Filmi Oy
8504,Hirsch
8505,Les Productions du Chicon
8506,Centre Régional des Ressources Audiovisuelles (CRRAV)
8507,Sequence Film
8508,Alliance
8509,Anarchist's Convention Films
8510,Icelandic Filmcompany
8511,Kisi Production
8512,Emu Creek Pictures
8513,Centro de Capacitación Cinematográfica (CCC)
8514,Your Face Goes Here Entertainment
8515,Borderline Productions Corp.
8516,Akson Studio
8517,TVP S.A.
8518,Polski Instytut Sztuki Filmowej
8519,Apollo Film
8520,Friendly Films (II)
8521,Fever Dreams
8522,Arte / Cofinova 3
8523,Potboiler Productions Ltd.
8524,Northern Ireland Film and Television Commission
8525,Columbia TriStar Nordisk Film Distributors A/S
8526,Multicine
8527,Revel Entertainment
8528,Camera 40 Productions
8529,Quorum Entertainment
8530,Articulus Entertainment
8531,Lietuvos Kinostudija
8532,Filmax International
8533,Filmax Group
8534,Starz Media
8535,Studiopolis
8536,Vanguard Animation
8537,Burskin Film
8538,Acme Shark
8539,Kawoosh! Productions DTV II
8540,MGM Global Holdings
8541,Hollywood Media Bridge
8542,Upload Films
8543,Muskat Filmed Properties
8544,A Lucky Old Sun Production
8545,Magla Productions
8546,Pantry Films
8547,Stage 6 Films
8548,Tooley Productions
8549,Gary Sanchez Productions
8550,Brideshead Films
8551,Mestiere Cinema
8552,Crying Box Productions
8553,Red Box Films
8554,BBC Storyville
8555,Wall to Wall
8556,The Mob Film Company
8557,The Mob
8558,Laurel Films
8559,Corvid Pictures
8560,Nikkatsu Studio
8561,Buenaventura Producciones
8562,Prescience Film Fund
8563,C.B. DeMille Productions
8564,Drop of Water Productions
8565,Midnight Picture Show
8566,Cohen Media Group
8567,Harwood Hunt Productions
8568,Zininsa Film Production
8569,Intellectual Properties Worldwide
8570,Antena 3 Films
8571,Bee Train
8572,Toei Doga
8573,Golden Horse Productions
8574,Takarazaka Productions
8575,Shomedia
8576,the walk
8577,Paul Schrader Productions
8578,East Asia Film Company
8579,Showbox
8580,ShowTime
8581,Gafer Producciones
8582,Státní Fond CR pro Podporu a Rozvoj Ceské Kinematografie
8583,Jakubisko Film Slovakia
8584,J&J Jakubisko Film
8585,Concorde Film Trust
8586,Sanford%2FPillsbury Productions
8587,Internationale Filmproduktion Stella-del-Sud Second
8588,Gearhead Pictures
8589,Jaz Films
8590,Kasbah-Film Tanger
8591,Eddie Saeta
8592,Château-Rouge Production
8593,Paradox Entertainment
8594,Bridgit Folman Film Gang
8595,Razor Film Produktion
8596,EFTI
8597,H2S2 Filmproduktionsgesellschaft
8598,Alta Loma Entertainment
8599,ASAF
8600,Illuminata Pictures
8601,Capitolium
8602,Dentsu Inc.
8603,Lee Lee Films
8604,Warner Premiere
8605,3 in the Box
8606,Babylon
8607,Babylon Films Limited
8608,MNP Entreprise
8609,Central Films Limited
8610,Capglobe
8611,The Onion
8612,Sky Cinema
8613,Media Magik Entertainment
8614,Dark Lot Entertainment
8615,Continental Entertainment Group (CEG)
8616,Accord Productions
8617,Initial Entertainment Group
8618,Bangkok Dangerous
8619,Asgaard Entertainment
8620,Good Times Films S.A.
8621,Plutonium Production Limited
8622,Active Entertainment
8623,The Sci-Fi Channel
8624,Wilfried Ackermann Filmproduktion
8625,Haxan Entertainment
8626,InVenture Entertainment
8627,Nu-Image Films
8628,Narrow Bridge Films
8629,Pronto Film
8630,Fubu Films
8631,Ceneca Producciones
8632,Penelope Productions Inc.
8633,Blue Rider Pictures
8634,100 Feet Productions
8635,New Deal Studios
8636,Film Visions Funding
8637,Grand Illusions Entertainment
8638,CD Films
8639,Edgey Productions
8640,Axon Films
8641,On My Own
8642,Mosfilm Children's Film Unit
8643,Mogador Film
8644,Toscana Audiovisual
8645,Holiday Film Productions Ltd.
8646,K/O Paper Products
8647,Aramid Entertainment Fund
8648,Orion
8649,Artomas Communications
8650,Cinema X
8651,Mauser Productions
8652,TCB Films
8653,Billy Goat Pictures
8654,Tenk
8655,Arora
8656,Yari Film Group (YFG)
8657,Lemon Films
8658,HJB Filmproduktion
8659,Production I.G
8660,Manga Films
8661,Viacom Productions
8662,Beattie/Chesser
8663,The Universal Film Mfg. Co.
8664,Abandon Entertainment
8665,Foxtor Productions
8666,Depth Entertainment
8667,Blue Askew
8668,Emperor Motion Pictures
8669,Global Entertainment Group
